id,title,isDescribedBy,description,collectionTitle,milestoneCompletionDate,curationIndex,hasExperimentalModality,hasNumberOfContributors,hasNumberOfDirectories,hasNumberOfFiles,hasExperimentalApproach,hasNumberOfSamples,hasNumberOfSubjects,acknowledgements,submissionIndex,errorIndex,label,hasSizeInBytes,recordHash,hasAwardNumber,hasAwardNumber:display
baccdcf4-63d2-4bea-8cd9-01f94af04f1d,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2021-08-11T00:00:00,8,,3,4,26,computational modeling,,,,5,13,Generic mouse heart scaffold,4701721,
7eb2dd46-92e9-4bee-90e8-ab51364034d1,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2021-08-11T00:00:00,8,,3,4,26,,,,,5,13,Generic mouse heart scaffold,4701778,
87ede70d-24ce-40c4-a813-77b6f817ac86,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,,8,,3,4,26,,,,,12,20,Generic mouse heart scaffold,4701778,
6996a432-4c0a-442c-a1b3-015f104cdc40,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2021-08-11T00:00:00,7,,3,4,26,,,,,9,16,Generic mouse heart scaffold,4701778,
b427145c-d190-4bb4-a346-dae80c3f34d7,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2021-08-11T00:00:00,7,,3,2,15,,,,,5,12,Generic mouse heart scaffold,62399260,
8f11ce1c-9580-4c03-88e5-1f9bdda5bd98,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2021-08-11T00:00:00,5,,3,2,15,,,,,2,7,Generic mouse heart scaffold,62375231,
b82d266f-f6ad-4d2e-b4e8-9ccc0eb90e5e,Generic mouse heart scaffold,,Annotated rat heart scaffold available for registration of segmented neural anatomical-functional mapping of cardiac neural circuits.,Generic mouse heart scaffold,2022-08-31T00:00:00,5,,3,2,20,,,,,4,9,Generic mouse heart scaffold,4552985,
